itemDescription,averageCost
OOA Selecta Cornetto Pandance,14.607100
SEL Cornetto Vanilla 110mL,16.232000
OOA Selecta Cornetto Black & White,14.607100
OOA Selecta Cornetto Disc Black Forest,19.000000
OOA Selecta Cornetto White Chocolate,14.607100
OOA Dari Creme Buttermilk 100g,22.871700
SEL Ddutch/CookiesnCream 1.5L,198.866000
**SEL DdutchCkiesnCrm 750mL,104.705000
**SEL DdutchRockyRd 750mL,104.705000
SEL Double Dutch 1.5L,198.866000
SEL DS Double Dutch/RockyRoad 1.5L,198.857432
OOA Selecta Fruit Salad Ice Cream Stick,7.303600
OOA Selecta Hershey's Kisses1.3L,178.982100
OOA Selecta Ice Cream Stick CookiesnCream,7.250000
OOA Selecta Ice Cream Stick Mango Graham,7.303600
OOA Selecta Ice Cream Stick Ube Pastilla,7.303600
OOA Selecta Ice Cream Stick Very Rocky Road,7.250000
OOA Kraft Eden Cheese Original SulitPck35g,9.550000
Kraft Eden Cheese 165g,43.429548
OOA Kraft Eden Melt Sarap 165g,62.460000
OOA Kraft Eden Singles 125g,37.723200
OOA Magnolia Quickmelt 185g,62.500000
SEL Magnum AlmndIndo 90mL KVI,44.642740
OOA Selecta Magnum Gold 24x90mL,43.834800
SEL IH Mango Graham Cake 1.5L,198.866000
**SEL IH MngoGrhmCake 750mL,104.705000
OOA SEL Mango Graham/ChocoT of 1.5L,175.321400
OOA Selecta Mango Graham/ChocoT of  750mL,87.660000
OOA Selecta Mango Graham/Ube Pas 1.5L,175.321400
OOA Selecta Mango Graham/Ube Pas 750mL,87.660000
OOA Selecta Mrs Fields Chewy Fudge1.3L,178.982100
OOA Selecta MrsFields ChcolateChipCookie1.3L,178.982100
OOA Nestle Yogurt Jelly Peach Mango 120g,22.321400
OOA Nestle Fruit Sel Yogurt Ube Langka 125g,23.520000
OOA Nestle Yogurt Jelly Buco Pandan 120g,22.321400
OOA Nestle Yogurt Heavenly Mango 125g,29.464300
OOA Nestle Yogurt Yummy Melon Nata 125g,29.464300
OOA Nestle Yogurt Sensational Strawbrry 125g,29.399815
OOA Selecta Oreo Cookies & Cream1.3L,189.932100
OOA Selecta Oreo Straw CookiesnCream 1.3L,178.982100
OOA Selecta Pinipig Sticks Ube,8.767900
Selecta Pinipig Sticks Vanilla,-1.000000
OOA Selecta Pinipig Sticks Keso,8.767900
OOA Ques-O  200g,36.160000
SEL Rockyroad/CookiesnCream 1.5L,198.866000
**SEL RckyRdCkiesnCrm 750mL,104.705000
OOA Star Margarine Chocolate 100g,25.090000
Star Margarine 100g,25.089042
OOA Selecta Supreme Choco Almond Fudge1.5L,178.982100
SEL Supreme Coffee Crumble1.5L,198.866000
SEL Supreme Cookies & Cream 1.5L,198.866000
**SEL SuprmDbleDtch 750mL,104.705000
OOA Selecta Supreme Fruit Salad 1.5L,178.982100
OOA SEL Supreme Pistachio and Cashew1.5L,178.982100
**SEL SuprmRckyRoad 750mL,104.705000
SEL Supreme Very Rocky Road 1.5L,198.866000
OOA Selecta Ube Pastillas 1.5L,175.321400
OOA Selecta Ube Pastillas 750mL,87.660000
Selecta Ube Royale 1.5L,-1.000000
Yakult Light Singles,8.839300
Yakult Singles KVI,7.232100
OOA Selecta Cornetto Disc Choco Cookie,18.991100
SEL Pinipig Chocolate 65mL,10.960000
Selecta 3in1+1UbeKesoStrwbryRckyRoad1.5L,127.848200
OOA Selecta Birthday Keso 750mL,64.125000
OOA Selecta 3in1 Choco Mango Ube 1.3L,94.964300
OOA Selecta Birthday Ube 750mL,57.714300
**SEL SupremQzoReal 750mL,104.705000
OOA Selecta Birthday Choco 750mL,57.714200
OOA Selecta Magnum Mini Almond,162.339300
OOA Selecta Magnum Mini Clssic Almond Brwnie,162.339300
OOA Selecta Magnum Mini Classic Honey Comb,162.339300
OOA Selecta Double Dutch 3.0L,314.125000
SEL Buko Salad 1.5L,198.866000
**SEL BukoSalad 750mL,104.705000
**SEL CffeeCrmble 750mL,104.705000
Selecta Very Rocky Road 3L,-1.000000
SEL Quezo Real 1.5L,198.866000
OOA Selecta Chocolate Chips 1.5L,194.803600
OOA Selecta Chocolate Chip 750mL,97.401800
OOA Selecta Halo Halo 1.5L,194.803600
OOA Selecta Fruit Salad 750mL,97.401800
OOA Selecta Chocolate Almond Fudge 750mL,97.401800
OOA Selecta Mais Quezo 1.5L,194.803600
OOA Selecta Mais Quezo 750mL,97.401800
Selecta Super Thick Classic Mango 1.5L,-1.000000
Selecta Super Thick Classic Ube Royale3L,-1.000000
OOA Selecta Classic CVS 1.5L,178.571400
OOA Selecta Classic Choco Hazelnut 1.5L,178.571400
OOA SEL Birthday 3in1 Keso 1.3L,105.517900
Selecta 3in1 Suprm ChocoMocha Straw 1.5L,133.928600
SEL Magnum ClasscAmber 90mL KVI,44.643000
OOA Selecta Magnum Chocolate Ruffle Single,40.580000
OOA Selecta Magnum ChocolateRuffle Singl Aus,40.580000
OOA Selecta Mais Con Quezo 18x70mL,8.120000
OOA Selecta Paddlepop Stick Rainbow 18x60mL,8.120000
OOA Selecta Paddlepop Stick Choky 18x60mL,8.120000
OOA Selecta Paddlepop Stick Dino Freeze18x56,12.180000
OOA Selecta Paddlepop StickRocketJelly18x52g,12.180000
OOA Nestle Yogurt Jelly Strawberry 120g,22.321400
OOA Nestle Yogurt Temptng Rspbrry Apple 125g,29.464300
OOA Nestle Yogurt Blissful Berry Mix 125g,29.464300
OOA Nestle Yogurt Tropical Buco Nata 125g,29.464300
OOA Nestle Creamy Yogurt - Natural,29.460000
OOA Nestle Yogurt 0% Fat Strawberry 125g,30.357100
OOA Nestle Yogurt 0% Fat Mango 125g,30.357100
OOA Nestle Fruit Sel Yogurt Drink Straw,29.464300
OOA Nestle Fruit Sel Yogurt Drink Mango,29.464300
Gardenia Rocky Road Cream Roll 50g,7.710000
BT-Almond Donut,34.821399
BT-Mini Loaf Toast (4 slices/pack),25.887605
IND Gardenia Neu Bake White Bread 450g,30.000000
Marby John Pullman Special 400g,36.607000
Marby Mongo Bread 380g,50.893000
Marby Super Loaf 600g,56.696000
Marby Ube Loaf 360g,50.893000
Marby Cheesebites 120g,25.000000
Marby Cheese Bread 250g,54.018000
Marby Fudge Brownie 55g,24.107000
Marby Kababayan 80g,24.554000
Marby Mini Mamon Spl. 70g,25.446000
Marby Hopia Dice 150g,37.946000
Marby Hopia Hapon 140g,31.696000
Marby Hopia Roll Baboy 220g,39.286000
Marby Hopia Roll Monggo 220g,39.286000
Marby Butter Toast 100g,21.875000
OOA Marby Egg Cracker 50g,17.330000
OOA Marby Argellanas 100g,48.430000
Marby Mini Monay 250g,34.375000
Marby Egg Pie 80g,28.125000
Marby Pinoy Tasty 450g,27.562500
Pinoy Pandesal,16.931300
Gardenia Pocket Sandwich Chocolate 50g,9.732000
IND Gardenia Pocket Sandwich Peanut Butter 50g,9.732000
Gardenia Neubake Super Slice White Bread 300g,25.937500
Gardenia Neubake Super Slice Wheaten Bread 300g,30.000000
PM Mongo Bread 370g,40.982100
PM Mongolito 120g,22.841582
PM Ube Bread 370g,42.500000
PM Ubelito 120g,21.832314
PM Cheese Bread 300g KVI,43.258900
PM Cheese Bulilit 120g KVI,18.973200
PM Pandesal 300g,22.008900
PM Tasty Bread 425g,26.562500
PM Pullman Loaf 650g (Sulit Savings),56.160700
PM Special Ham Bread 325g (B1T1),45.535700
PM Super Tipid 400g (American Loaf),56.160700
PM Cheese Mamon 60g,21.250000
PM Cheese Ensaymada 60g,22.008900
PM Double Chococake 120g,24.925777
PM Double Cheese Cupcake 120g,25.002575
PM Muffin Cake (2pcs.) 60g,25.044600
PM Hopia Mongo Special 200g,28.824418
PM Hopia 200g,31.875000
PM Hopia Dice 160g,29.598200
PM Pinoy Hopia Mongo 200g,27.321400
PM Pinoy Hopia Baboy 200g,27.274681
IND Whatta Tops Chclatah 35g,5.354263
OOA Lemon Square Inipit Cstrd 22g,3.928600
Neubake Spanish Bread 150g,18.661000
IND Neubake Super Slice Ube Loaf 300g,33.259000
IND Neubake Super Slice Chocolate Loaf 300g,33.259000
BK-Carrot Slice,17.857100
BK-Choco Banana Slice,17.857100
BK-Raisin Slice,22.321400
OOA NeuBake Wheaten Bread480g,46.268000
FuwaFuwa SelectLoaf 350g,44.018000
Fuwa Fuwa Select Loaf 550g,62.232000
Fuwa Fuwa Custard Bun 72g,28.839000
FuwaFuwa SandRllChoco 54g,22.768000
FuwaFuwa SandRllStraw 54g,22.768000
FuwaFuwa SandRllVnilla  54g,22.768000
TB-Croissant,25.892900
TB-Melon Pan,26.785700
TB-Overload Fromage,35.714300
AP-Cheese Mamon,14.732100
AP-Coffee Mamon,15.178600
AP-Cheese Ball,22.321400
AP-Ensaymada,24.107100
AP-Chocolate Chip Muffin,26.785700
IND Gardenia Choco Chip Brioche Bun 120g,24.330000
IND Gardenia Cinnamon Raisin Wheaten Bun 120g,24.330000
IND Gardenia Dinner Rolls 250g,31.652000
AP-Cinnamon Apple with Streusel,26.785700
Fuwa Fuwa Mini Loaf - Caramel 216g,51.607000
Fuwa Fuwa MiniLoaf Milk 216g KVI,51.607000
TB-Cheese Roll,27.232100
TB-Chocolate Chip Bread,28.125000
TB-Ube&Cheese Ensaymada,28.571400
OOA PR  Fuwa Fuwa Select Loaf 350g,44.017900
OOA PR  Fuwa Fuwa Select Loaf 550g,62.232100
OOA PR  Fuwa Fuwa Custard Bun 72g,28.839300
OOA PR  Fuwa Fuwa Sand Roll Choco 54g,22.767900
OOA PR  Fuwa Fuwa Sand Roll Strawberry 54g,22.767900
OOA PR  Fuwa Fuwa Sand Roll Vanilla  54g,22.767900
OOA PR  Fuwa Fuwa Mini Loaf - Caramel 216g,51.607100
OOA PR  Fuwa Fuwa Mini Loaf - Milk 216g,51.607100
FuwaFuwa SndwchStrawSlice 110g,22.767800
FuwaFuwa ChocoBun 72g,28.839300
FuwaFuwa RedBnwithVanllaCrm 72g,28.839300
FuwaFuwa SweetCrmChseBun 72g,28.839300
BT-Ham & Veggie Baked Sandwich,32.156782
BT-Cheese Dog,26.549005
BT- Baked Bacon & Corn sandwich,32.142895
Gardenia 5 Slices Butter Toast,18.660700
Gardenia California Raisin Loaf 400g,57.186114
OOA Gardenia Cheese Cream Roll 50g,7.329000
Gardenia Choco Cream Roll 75g,8.400000
Gardenia Chocolate Bun 80g,12.380000
Gardenia Chocolate Chip Loaf 400g,53.480500
Gardenia Classic White Bread400g,38.526763
IND Gardenia Cream Roll CookiesNCream75g,8.400000
Gardenia Double Delights Ube/Cheese400g,53.571400
Gardenia High Fiber Wheat Bread400g,46.804613
OOA Gardenia Muffins Banana Choco,16.350000
Gardenia Ube Buns 80g,12.380000
Gardenia SoftDlightPndesalFamilyPck300g,30.000000
OOA Marby Hopia Roll Mongo 220g,31.420000
Marby Mini Dinner Rolls 175g,28.180000
BT-Pizza Boat,34.821404
Gardenia Clssc WhteBread 600g KVI,52.321666
Gardenia HiFiber Wheat Raisin 400g,59.643000
Gardenia BlackForest 400g,61.651800
Gardenia Premium Pandesal 350g,31.652000
IND Gardenia ButterToast2SlicePack,7.679000
IND Gardenia Toasties 25g,4.196000
OOA Gardenia Twiggies 30g,3.664000
Gardenia Chocolate Muffin 30g,15.804000
Gardenia BlueberryMuffin 30g,15.804000
OOA Gardenia BananaChocoMuffin 30g,15.010000
OOA Marby Banana Slice 60g,21.120000
OOA Marby Choco Slice 60g,3.060000
OOA Marby Mocha Slice 60g,3.060000
OOA Marby Ube Slice 60g,23.760000
Marby Pianono Vanilla 120g,27.723200
OOA Marby cheesebites 120g,19.360000
OOA Marby Kababayan 8g,2.820000
OOA Marby Hopia Hapon Buy 1 Take 1 70g,39.600000
OOA Marby Mamon Putok Buy 1 Take 1 80g,26.400000
OOA Tube Ice 2kg RM,2.678550
Purified Tube Ice 2kg,5.357100
Purified Tube Ice 5kg,17.073650
Palmolive Naturals Bar (Buy 2, Get 1),38.840000
Safeguard Pure White 135g (Buy3 SaveP13),86.214300
Pantene Hair Fall (Buy 11, Get 1 FREE),43.970000
H&S Sh Pink 11+1 Free,47.053600
Creamsilk Blue (Buy 11, Get 1 FREE),50.760000
Creamsilk Green (Buy 11, Get 1 FREE),50.760000
Axe Body Spray Dark Temp 50mL,77.232635
OOA Axe Deo RO Dark Temp 25mL,43.970000
Axe Deo RO Dark Temp 40mL,70.069342
IND Axe Deo Spray Apollo 50mL,77.321400
Axe Deo Spray Black 50mL,81.699859
IND Axe Deo Spray Gold Temptation 50mL,77.321400
IND Axe Deo RO Apollo 40mL,68.849163
INDClear ShCompleteSftcare 12mL,3.966726
IND Clear Sh Complete Softcare 75mL,40.878964
Clear Sh Cool Sport Menthol Men 12mL,4.346399
Clear Sh Cool Sport Menthol Men 75mL,46.651800
IND Clear Sh Men Anti Hairfall 10mL,3.928600
OOA Close Up Diamond Attraction 50g,43.526800
Close Up Fire Freeze Ph 50mL,44.430340
Close Up Menthol Fresh 25mL,20.782213
Close Up Menthol Fresh 50mL,38.754712
IND Close Up Menthol Fresh 95mL,58.040000
IND Creamsilk DTC Hair Fall Defense 10mL,5.800000
IND Creamsilk DTC Standout Straight 10mL,5.800111
Dove Bar Pink Beauty Sea 100g,39.152000
IND Dove Deo AP Original 70mL,76.880000
Dove Sh Men+Care Strengthening 9mL,4.063982
IND Dove RO Ultimate White 40mL,77.450883
Dove RO Whitening Orig 25mL,41.838741
IND Dove RO Orig Light & Smooth 40mL,73.210548
Dove ShHairFallRscuePlus 10mL,3.660020
OOA Dove Sh Hair Fall Rescue Plus 90mL,53.790000
Dove ShNOCGold 10mL,3.659997
Dove Stick Uncented 20g,58.059671
Dove Bar Reg White Sea 100g,39.152118
Eskinol Pimple Fighting FDC 75mL,27.337663
Master Cleanser Oil Control 70mL,29.240164
Master FW Oil Control Max 12g,12.411000
IND Master FW Oil Control Max  50g,69.310752
Master FW Whitening Plus 12g,11.649778
IND Pepsodent Toothbrush Fighter 96s,12.280000
IND PondsCrmAgeWrnklCorrctr10g,73.727400
OOA Ponds Cleanser Acne Clear White 50g,75.000000
Ponds FW Perfect Care 10g,12.264360
Ponds Cream Pinkish White Glow 12g,15.045685
Ponds FW Acne Clear 10g,11.715885
OOA Ponds Cream BB Whitening Beige 25g,266.740000
Ponds Cream BB Whitening Light 25g,255.360000
Ponds FW Pure White 10g,11.790000
INDPonds MenEnergyChrgeWhtngFoam 50g,97.767900
IND Ponds Men Boost Spot Clear Scrub 50g,86.944110
Ponds Detox Oily Skin Cream 12g,16.826838
Rexona Men Sport Defense Sea 50mL,78.661000
Rexona Men Quantum Sea 50mL,71.467789
Rexona Men Invisible Dry Sea 50mL,76.738085
OOA Rexona Women Deo Passion 40mL,65.180000
Rexona Women Deo RO Whitening 25mL,40.317476
Sunsilk Sh Damage Reconstruction 13mL,3.781593
Sunsilk Sh Strong & Long 90mL,42.322305
Vaseline Lotion Instant Fair 95mL,90.178600
OOA Vaseline Men FW Anti Dullness 4g,5.250000
Creamsilk 12ml 12s Buy2 Free 2pc Sunsilk,77.190000
Ambi Pur Fresh & Cool Aerosol 300mL,144.640000
Ambi Pur Car Clip Lavender Comfort 2mL,120.670000
INDAmbi PurCarClipThaiDragonFruit 2mL,121.336664
Whisper Cottony Clean Heavy Flow W 7s,34.151800
OOA Gillette  Blue 3 (Hangcard 10s),61.380000
Gillette  Daisy Plus (Hangcard 24s),37.276800
IND Gillette  Foamy Lemon Lime 50g,62.306348
H&S Sh For Men Cool Menthol 70mL,49.911000
H&S Sh For Men Cool Blast 12mL,4.460000
Olay Bar Nat White Papaya 120g,42.875000
OOA Olay Cream Tot Effcts Moisturizer UV 8g,135.710000
OOA Old Spice Deodorant HE-Fresh 14g,66.070000
IND Oral B Complete Antibac Soft 1s,81.874619
Oral B Easy Clean Soft 1s,47.990000
Oral B All Rounder Ultra Clean Medium 1s,25.670000
OOA Oral B Essential Floss Mint 50m,127.607100
Pantene Con 3Min Miracle HFC 9mL,5.347986
Pantene Con 3Min Tot Damage Care 10mL,5.238100
OOA Pantene Con Hair Fall Control 10mL,3.924900
OOA Pantene Con Tot Damage Care 75mL,43.944079
OOA Pantene Con Tot Damage Care 10mL,3.924901
IND Rejoice Sh Rich 70mL,37.423050
OOA Safeguard Derma Sense 90g,55.133900
Safeguard Pink 90g,23.530000
Safeguard Cleanser Derma Sense 50mL,106.030000
IND Secret Deo Cream Spring Breeze 14g,66.070000
Whisper Cottony Extra Long W 3s,36.000000
Dove RO Whitening Orig 25mL Free Bag,79.460000
Gatsby Wax Ultimate & Shaggy 25g,33.482000
Gatsby Wax Hard & Free 75g,80.847745
Gatsby Wax Hard & Free 25g,33.482000
Gatsby Wax Mat & Hard 25g,33.423162
Gatsby Wax Power & Spikes 25g,33.482000
Green Cross Sani Gel w/ M Lock 250mL,83.928600
Olay Bar Rose & Milk 90g,34.283010
OOA Olay Bar Nat White Papaya 90g,40.850000
OOA Olay Bar w/ Vit C 90g,40.850000
Olay Nat White Pink Fairness Cream 7.5g,11.194293
Green Cross 70% Sol'n 500mL,58.482100
Sanicare Cotton Rolls 10g,4.375000
Sanicare Cotton Balls 50s,10.803600
Sanicare Cotton Buds Plastic 108s,8.571400
Sanicare Baby Wipes 15s KVI,23.437500
Creamsilk LO Standout Straight 40mL,37.680000
IND Creamsilk DTC Dry Rescue 10mL,5.800000
IND Axe Men Deo Aero Anarchy 50mL,77.321400
Axe RO Black 40mL,77.232100
INDDove ROWhitningUnscnted 40mL,73.546504
Rexona Men Antibac Defense 50mL,78.008063
IND Ponds Men FW Energy Whitening 20g,33.480000
IND Ponds Cream Facial Moist Detox 10g,21.607100
IND Master FW Anti Acne 50g,69.642900
IND Vaseline Men White Antidull 50g,86.250000
Eskinol Cleanser Pimple Fight DCC 135mL,42.140000
IND Vaseline Men FW Oil Control 50g,70.357100
IND Ponds White Beauty Foam 50g,60.890000
Axe Deo Spray You 50mL,81.696400
IND Eskinol Cleanser Mild for Teens 75mL,24.730000
Ambi Pur Car Clip After Tobacco 2mL,120.670000
Gillette Blue 2 Plus (Hangcard 24's),18.750000
Gillette Daisy 2's,58.973000
Olay Instant Fairness Cream 20g,67.304000
Oral B Complete Easy Clean Medium,38.999971
Oral B Ultra Thin Green Tea 1s Soft,76.803432
Pantene Con 3 Min Miracle HFC 70mL,54.489395
Whisper Cottony Long Wings 8's,35.052385
IND Whisper Cottony X-Long Wings 7's,53.430000
Whisper Skin Love Day/Night Ultra Slim 8s,45.829999
IND Colgate Sensitive Fresh Mint 24g,7.142900
Colgate Active Salt 35g,19.989958
INDColgate CoolMenthol 50mL,38.920986
Colgate Bamboo Charcoal 90ml,63.133900
INDColgate Total12ProfClean 80g,77.050000
IND Colgate Super Flexi Hanging Mat,15.000000
IND Colgate Super Flexi Black Hanging Mat,22.500000
Colgate TB Zigzag Charcoal FH (Soft),54.018000
OOA Palmolive Bar Flawless Clean Charcoal 55g,11.116100
IND Palmolive Bar Moisture Smooth 80g,18.883900
Palmolive Bar White + Papaya 80g,23.080400
INDPalmolive ConHealthyNSmooth 12ml,3.660700
Palmolive Con Intensive Moisture 90mL,44.420000
Palmolive Con Silky Straight 90ml,44.419600
INDPalmolive MenShAntiDndruff DpClean 10ml,4.017900
INDPalmolive MenShAntiDandrff SclpCooling 10mL,4.017900
INDPalmolive ShHealthyNSmooth 90ml,42.366100
IND Misha Eau de Cologne Blue 100 60mL,82.723200
IND Misha Eau de Cologne Pink 102 60mL,82.723200
IND Misha Eau de Cologne Yellow 113 60mL,82.723200
1st Pharma Alco Lemon 60mL,18.973200
1st Pharma Alco Green Tea 60mL,18.973200
1st Pharma Alco Guava 60mL,18.973200
Sanicare Toilet Seat Cover 5s,25.000000
Gillette Blue Simple 3,29.250000
Cleanstar Dental Floss Pick 30s,41.250000
H&S Sh Supreme Moisture 10mL,3.973001
OOA Happy Cotton Balls 50s,8.214300
Johnson's Baby Lotion Milk+Rice 100ml,71.362599
OOA 1st Pharma AlcoGuava60mLTravelKitPhp119,117.630000
OOA 1st PharmaAlcoGreenTea60mLTravelKitPhp119,117.630000
OOA Cleene cotton roll 25g,14.285700
INDCarefree SuprDryPL 15s,20.760000
OOA Listerine Cool Mint 80ml,52.810000
OOA OlayBarRose&Milk90gFrBodywash50ml+Puff,32.860000
OOA Olay Cream Pinkish Fairness 7.5gX3pcsPhp40,28.900000
Sanicare ClnsingWipes Lavnder 15s KVI,22.321400
Sanicare Baby Wipes PlaytimeCucumber 15s,23.437500
IND Baby Dove Bar Rich Moisture 75g,35.535700
Whisper Cotton X-LONG 4s,34.571000
Sisters Silk Floss Non-Wings 8s,14.510000
Sisters Pantyliner Indv Pack 20s,20.157523
OOA Modess All Night Wings 4's Free Johnson's Soap 60g,38.125000
Kotex Luxe On the Go Pack 32cm,19.392928
Kotex Napkin Overnights Wings 32cm 4s,35.400000
OOA Tender Love Sweet Delights Cleansing Wipes 80s,29.600000
OOA Tender Love Unscented Baby Wipes 20s,12.720000
Creamsilk Tri-Keratin Rep Shine 10mL,3.880000
Creamsilk Tri-Keratin Straight 10mL,3.880000
Swish Peppermint 60mL,38.620000
PH Care Coolwind Wipes 12s,34.540000
INDPH CareGuava 50mL,41.970000
Myra Vitasmooth FW 50mL,54.350000
Nivea Deo RO for Men Whitening 25mL,52.168268
Nivea B&W Fresh 25mL,52.698789
Hana Sh Pink Roses&Berries 14mL,3.470000
Hana SH Pink Roses 21mL,4.490000
Nivea ExtraWhite&Firm Lotion 50mL,66.144118
Nivea Deo RO Whitening 25mL,52.937523
Nivea Deo RO B&W Clear 25mL,52.374900
OOA H&S Old Spice 70mL,49.911000
H&S Old Spice 12mL,4.380099
Megan Peel Off Mask Charcoal Extract 10g,17.857100
Megan Peel Off Mask Cucumber Extract 10g,17.857100
MeganPeelOffMask GoldCollagenExtract10g,17.857100
Sensodyne Daily Protection 40g,34.830000
Sensodyne TB Multicare,78.772749
Cleanstar Dental Floss Portable 25's,51.339300
Megan Nose Pore Strips Rosex4s,39.509000
Megan Nose Pore Strips WtchHazelx4s,39.509000
Megan Nose Pore Strips VolcanicAshExtrctx4s,39.509000
IND Dove Shea Butter 100g,42.902000
Sisters Net Side NightUse 8's,20.982000
Sisters Cottony OvernightDry  4's,20.848040
Cherub Baby Wipes 20s,26.563000
Luke Hydrogel Eye Patch for Dark Circle6's,48.393000
INDLuke HydrogelEyePatchforWrinkle,48.393000
Luke Lemon Tea Tree Nose Strips 4's,28.393000
Luke Charcoal Nose Strips4's,28.393000
U&I Stick Aloe Vera & Green Tea 45g,92.679000
L&P Scentshop Cologne Rain 75ml,29.777000
Keratin Plus Black20g 12's,5.000000
Keratin Plus Gold20g 12's,5.804000
Grips Wax Hard&Shiny 25g,33.482000
Grips Wax Clay 25g,33.482000
Deoplus Deodorant Powder 40g,44.643000
OOA Nivea Deo RO Whitening 25mlBuy1Fr1,53.036000
IND Nivea Deo RO ExtraWhtg 25mlBuy1Fr1,52.857000
IND Nivea Deo RO Whitening 50mlBuy1Fr1,95.446000
OOA Nivea Deo RO ExtraWhtg 50mlBuy1Fr1,95.446000
Listerine Cool Mint 100mL,47.901800
INDListerine FreshBurst 100mL,51.964400
INDListerine TotalCare 100ml,76.295000
Whiteglo Charcoal Tpaste 150g,183.929000
Whiteglo Coffee & Tea Formula Tpaste 150g,168.750000
Whiteglo Smokers Formula Tpaste 150g,183.929000
Oral-B Ultra Clean Medium,24.000000
Oral-B Easy Clean Black Soft,46.880000
Oral-B Complete Easy Clean Soft,39.000000
Gillette Blue 2 Plus 2's (Pouch),36.000000
Gillette Rubie 2 2s (Pouch),30.640000
Rejoice Perfume Smooth Shampoo 70ml,45.988000
Olay Nat White Spot Reduction 7.5g,18.640000
Seoul White Tone Up Cream 3g,12.589000
Seoul White Whitening Soap,41.027000
Ponds Min Clay Facial Scrub 4g,7.768000
Ponds Min Clay Facial Cleanser 4g,7.768000
Axe Dark Temp Pocket 17ml,53.259000
Axe Black Pocket Spray 17ml,53.259000
JB Actv Kids Clean&Fresh Sh 8mL,4.062500
JB Actv Kids Shiny Drops Sh 8mL,4.062500
**Penshoppe FruitWmelon 60mL,63.571400
Penshpe Pcket Scnts Bella 70mL,63.432416
Penshoppe Pocket Scnts Mia 70mL,61.607100
Penshoppe Lovestory Men 70mL,53.571400
**Penshpe LvstoryWmen 70mL,63.432404
Penshoppe Style Serum MT 30mL,41.964300
Penshoppe Style Serum DC MT 30mL,46.428600
Gatsby Extreme Hold Spray 45g,73.660700
Gatsby Pomade Supreme Grease 30g,66.964300
Gatsby Pomade Supreme Hold 30g,66.964300
Gatsby Facial Paper Ice-type 15sheets,74.401800
Sanicare Bamboo Wipes 25s,40.625000
Oral-B Toothpaste FreshMint 40g,77.071400
Oral-B Toothpaste DeepClean 40g,77.071400
1stPharma AlcoholLemon 500mL,70.089300
1stPharma AlcoholGreenTea 500mL,70.089300
Axe Deo RO Anarchy Him 25mL,43.970000
OOA Babyflo Gentle Buds Plastic 108s,16.400000
Bactidol Liquid 60mL,80.475837
OOA Belo Deo Whitening 40mL,89.062500
OOA Belo Bar Skin Smoothening 90g,45.982100
OOA Belo Bar Skin Smoothening 65g,29.241096
OOA Bench Atlantis Body Spray75mL,75.892900
OOA Bench Fix Clay DOH 25g,33.928600
OOA Bench Fix Hairlastic 25g,33.928600
OOA Bench Daily Spell Party Time 70mL,43.303600
Carefree Super Dry PL 8s,18.838959
Charmee PL Go Girl 8s,7.519750
Sanicare Wipes w/AloeVera&Vit E 15S KVI,23.438000
OOA Cleene Cotton Balls 50s,17.991100
OOA Cleene Cotton Roll 15g,9.598200
INDClose UpMentholFreshTP 10g,5.090021
INDClose UpRedHotTP 10g,5.089158
Close Up Red Hot 25mL,20.847964
Close Up Red Hot 95mL,62.597883
INDColgate CoolMntholFrsh TP 22g,5.759000
Colgate TB Extra Clean Medium,23.250000
INDColgate CoolMenthol 95mL,64.392061
Colgate Spicy Fresh 50mL,38.928649
Colgate Regular Flavor 50mL,42.317722
Colgate Regular Flavor 95mL,67.764841
OOA Colgate Optic White 40g,50.669600
Colgate Plax Freshmint 60mL,21.429000
Colgate TB Slim Soft,40.106300
OOA Colgate TB Slim Soft Charcoal,88.169600
INDColgate SpicyFrshRed TP 22g,5.640675
OOA Colgate Dental Floss Total Mint 50m,96.660000
Colgate Triple Action System 50mL,42.188000
